Comment,Positive,Neutral,Negative,Sentiment
Porsi salad sayurnya bisa buat rame2.. Rasanya enak banget... Recomended utk pejuang diet ğŸ˜,0.999818742275238,5.802719897474162e-05,0.00012325571151450276,positive
ğŸ‘ aku n anakku udh coba kesana,0.9246610403060913,0.07194742560386658,0.0033915555104613304,positive
Wah enak banget ikiğŸ˜,0.999775230884552,6.262969691306353e-05,0.00016218514065258205,positive
Subhanallah... terimakasih atas nasehatnya,0.9989504814147949,0.0004902034997940063,0.0005593649111688137,positive
Bukanya sore ya? Siang apa gak buka brati,0.0010947680566459894,0.7160876989364624,0.2828174829483032,neutral
Padahal mayan jauh dari solobaru wkwk. Tapi menu menunya rekomended banget. Dan yang paling penting deket dari rumah jadi enak sat set sat set wkwk,0.9997023940086365,0.00011113700020359829,0.00018632829596754164,positive
Kenapa aku yg rumah disini ga prnh tau ğŸ˜‚ğŸ¤£ @dewirahmawulan__,0.0003625567478593439,0.0002080916310660541,0.9994292855262756,negative
"Maaf saya pernah kesana ğŸ™Œ pesanan ngaterin salah tp dah kadung kemaksn sm suami trus berikutnya salah lg krna kan itu buman pesanan kitaakhirnya saya tolak, gak lama di datengin bawa kertas menu dan bilang ""ini pesanannya sesuai yg ditulis lho kak"" dan saya bilang ""itupesanan bukan dr meja ini kak""",0.0005237453151494265,0.0005596457631327212,0.9989166259765625,negative
Ada juga sop sapi extra cacing pita wak,0.021207178011536598,0.9741103649139404,0.004682411439716816,neutral
Gaskeun @galihgunturgemilang @diandnc @madmamaz dek syef dah kesini beloooom? @syefiraayudia @genttruestories,0.7198837399482727,0.22028279304504395,0.05983347073197365,positive
Naruto style,0.6545218825340271,0.21991658210754395,0.12556153535842896,positive
Deket gak ini @septianikaa?,0.00806871335953474,0.014035496860742569,0.9778957962989807,negative
"Ohh iyaa,2 hari yg lalu ke sana,saladnya enak,bebek goreng nya jg enak,",0.9995885491371155,0.00015172174607869238,0.00025973826996050775,positive
Yok mba @fe_soetanto ğŸ˜‚,0.9815619587898254,0.014172115363180637,0.004265998024493456,positive
Dl wktu masih di solo ak sring ksni.. emg candu bgt masakan ny. Hmmm jd kangen solo.. udh lama bgt gk ksna.,0.9991212487220764,0.00019494889420457184,0.0006838146946392953,positive
"Cuma 1.5km dari rumah, kemarin kesana gara-gara postingan ini, Enak mantap !! â¤ï¸",0.9986417889595032,0.0003142558562103659,0.0010439796606078744,positive
cantumin min daftar harganya,0.00022192503092810512,0.9996204376220703,0.0001576715731061995,neutral
Ekhem @fauzan_nurh,0.0002964414015877992,0.9993422627449036,0.0003612664877437055,neutral
Mau coba @margasepty ?,0.0007411849801428616,0.9864670634269714,0.012791763991117477,neutral
"Yg pasti buat males Solo Baru banyak SPA & Massage, hiburan malamnya, jd gak nyaman tinggal di soba.. ndak ad yg mau ngakat tempatâ€ ini biar lebih di evaluasi & jaga",0.031009409576654434,0.0009167854441329837,0.9680737853050232,negative
Anu..partner kulinerku saiki sibuk .dadi sementara engga sikğŸ˜¢,0.0005417230422608554,0.9693705439567566,0.030087746679782867,neutral
Recomended bgd....ownernya ramah parah....sajiannya sehat nikmat...harga pas ....harus bgt balik lagi...saladnya ngangeni wedang bunga talang nya top,0.9997720122337341,8.071983029367402e-05,0.00014730535622220486,positive
"bener , apalagi harganya bener"" sesuai .. apalagi cepet banget pelayanan nya",0.9992844462394714,0.00013635300274472684,0.0005791735020466149,positive
Knp ga dari dulu ya @rjehann,0.0010704521555453539,0.0012158737517893314,0.9977136850357056,negative
Terno rene ak sep @septya.chiwa,0.002860027365386486,0.9943022727966309,0.0028376902919262648,neutral
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
"Di Mbaki yaa , udah pernah kesana dong ğŸ˜",0.9915754199028015,0.002291266107931733,0.006133319344371557,positive
Duhhh jadi ngilerrrr ğŸ« ,0.5272977948188782,0.0016073278384283185,0.47109484672546387,positive
Iya betul mbaki aku udh kesana ğŸ˜Š,0.9976738095283508,0.0005361270159482956,0.0017900734674185514,positive
"rekomen poll, mas nya jg ganteng2ğŸ˜ğŸ˜ğŸ˜ğŸ˜",0.9991756081581116,0.00045182916801422834,0.00037255630013532937,positive
Itu mbaki bkn soba ğŸ˜­,0.003694552229717374,0.007941721007227898,0.9883637428283691,negative
Pernah ke sukoharjo tow,0.007900575175881386,0.9914888143539429,0.0006105385255068541,neutral
Fav ğŸ˜‚ğŸ˜ @lovelyalvi26 mau nyoba?,0.009740033186972141,0.9840233325958252,0.006236569955945015,neutral
Tiwas adoh2...@aliefrizkyshu lha kok......ğŸ˜¢,0.0003708291333168745,9.57978336373344e-05,0.9995334148406982,negative
brpa kav,0.9975304007530212,0.000790634541772306,0.0016789172077551484,positive
Adooh meen tak pikir mung kono kui,0.08744759857654572,0.0031059610191732645,0.9094464778900146,negative
Mampir dwonggg ğŸ˜¢,0.0003123860224150121,0.0005463231937028468,0.9991412162780762,negative
Ayo mrono,0.5752353668212891,0.02732270583510399,0.39744192361831665,positive
Yah @bsetiaji181 cedak omah,0.00015653143054805696,0.0001332951069343835,0.9997101426124573,negative
suka kak,0.9996733665466309,0.00011147248005727306,0.0002152336819563061,positive
"menu nya sama kayak yg di tasikmadu,makan sayur gak perlu jauh2 lagi ğŸ˜ tp mslhe ngajak sopo ğŸ˜¢",0.9992735981941223,0.0003180964558850974,0.0004083319799974561,positive
â¤ï¸â¤ï¸ td siang baru dr sana. Enak smua.... @widyoagung sukses trs gul (owner),0.9995026588439941,0.00022249306493904442,0.0002748316328506917,positive
Bunddd ğŸ¥º @kartikachand_,0.0001648952456889674,0.998695433139801,0.001139756990596652,neutral
Kesini yuk ay @_iguntara5,0.00020706270879600197,0.9995763897895813,0.00021651799033861607,neutral
Enak Ki @syamsihartati,0.0005517242243513465,0.00011355002789059654,0.9993347525596619,negative
Cdahe mbh kudu mas @irul2491,0.0003234881442040205,0.0009285763371735811,0.9987479448318481,negative
Bisa yok @priswariwina,0.00018452575022820383,0.9996753931045532,0.0001401678891852498,neutral
ğŸ˜,0.9993459582328796,0.00010328478674637154,0.0005507358582690358,positive
Mau cem ni gak @kos.griyakalibogor ğŸ˜‚,0.0005696588777936995,0.6201749444007874,0.37925541400909424,neutral
Harus kesini nihğŸ˜,0.9993913173675537,0.00012937943392898887,0.00047925507533364,positive
yank @achekneggro,0.00027372228214517236,0.9994778037071228,0.00024854979710653424,neutral
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
MantapğŸ‘,0.9997701048851013,6.406690954463556e-05,0.00016575622430536896,positive
Catet pi @evviarum,0.00017645992920733988,0.9988983869552612,0.0009251210722140968,neutral
The best banget....rasanya enak harga murahğŸ˜ğŸ˜ğŸ˜,0.9998005032539368,6.10162278462667e-05,0.00013855076394975185,positive
"Pernah, dan menyenangkan ğŸ¤©ğŸ‘",0.9995805621147156,0.00013848264643456787,0.00028102906071580946,positive
Keluyuran malam ini bestieeee @turianggraini @rien_justrien @a.k.u.novita @rienadewii,0.010331430472433567,0.9766231775283813,0.013045432046055794,neutral
gas le @yanutimur @shofiesholikhah cedek omah e @septian.erwin,0.00038985698483884335,0.28892529010772705,0.7106848955154419,negative
mimin sukaaa,0.9996108412742615,7.538150384789333e-05,0.00031371781369671226,positive
Saladnya mantaab.. uakeeeh porsinya,0.0011863043764606118,0.0003352272033225745,0.9984784722328186,negative
Vegetarian cocok ikiğŸ˜ #vegan #vegetarian,0.9936655163764954,0.0020662390161305666,0.004268300719559193,positive
Gas,0.9003276824951172,0.0024576152209192514,0.09721475839614868,positive
Ki daerah cerak soba beb,0.936974287033081,0.04470875859260559,0.01831691898405552,positive
doyan rak @ariwijayanti92 ngndi ki,0.00031574408058077097,0.9995622038841248,0.00012197712931083515,neutral
Enak tenan ...mantebs salad dllnya .nggone koncoku ..pulang kon metik kangkung daun slada hidroponik,0.015750374644994736,0.0004199921095278114,0.98382967710495,negative
Ayo bareng 2x ke sana temen2x solo,0.9965950846672058,0.0026893403846770525,0.0007155972998589277,positive
Bukanya mulai jam brp,0.005038331262767315,0.03944683074951172,0.9555148482322693,negative
Lg usum klithih,0.050127241760492325,0.6187931299209595,0.3310796022415161,neutral
Perlu dicoba pa @eko3anto1984,0.0064276643097400665,0.9924416542053223,0.0011306962696835399,neutral
Spill harga min ğŸ˜,0.007882284000515938,0.000452053063781932,0.9916656613349915,negative
Besok kesana ahhh deket,0.9983524084091187,0.0003535417781677097,0.0012940225424245,positive
Yuk pencinta sayur merapat @intansalsa.bi @dindaleoo ğŸ˜‚ğŸ˜‚,0.29864150285720825,0.4424639344215393,0.25889453291893005,neutral
Kayaknya enk kae de' @arini.rinnn,0.9915212392807007,0.0015713905449956656,0.006907419301569462,positive
Sayurnya seger bangettâ¤ï¸,0.9997506737709045,7.368029764620587e-05,0.00017566811584401876,positive
cedak rumahq,0.10170573741197586,0.07281798124313354,0.8254762887954712,negative
boleh di coba nii @__n.anisa @wiwien_233,0.00022545934189110994,0.999530553817749,0.00024402531562373042,neutral
Gara2 diajak anakku makan salad sayur disini nih aku jadi doyan makan salad sayurğŸ˜‚ğŸ˜‚ğŸ˜‚dan pulangnya dibawain sayur an kangkung organik sekresekğŸ˜ğŸ˜,0.9994180202484131,0.00020506037981249392,0.0003769600880332291,positive
Ayo bestie @natalie_mrs.leo,0.001992390025407076,0.9955217838287354,0.0024858014658093452,neutral
Mau mudik cobain ini terus balik jkt lagi @aurreliia wkwkwkwk,0.39036935567855835,0.37606820464134216,0.2335624247789383,positive
Gassndaa bunaa @cacawashere,0.9879087805747986,0.00307106995023787,0.009020206518471241,positive
Ini ownernya ruamaah puol. Gak pelit ilmu soal taneman2 juga.,0.9431318640708923,0.0012496467679738998,0.055618491023778915,positive
Rela.bgt bikin candu,0.0003586717357393354,0.00011412345338612795,0.9995272159576416,negative
Mba @hyelenbuya99,0.001668084179982543,0.9970703125,0.0012615988962352276,neutral
Cobain ini @nabilapputriii,0.13785777986049652,0.5544142723083496,0.30772802233695984,neutral
Alamat mana,0.0009250741568394005,9.008633787743747e-05,0.9989848732948303,negative
Ngendi iki mol @renyyuly,0.01313474215567112,0.9567113518714905,0.03015386499464512,neutral
Sini yookk @ariii.kurnia,0.00521462969481945,0.978822648525238,0.015962757170200348,neutral
Sayang ga buka siang hariğŸ˜¢,0.0006731009925715625,0.00017495203064754605,0.9991519451141357,negative
Enak sii pren serius @ariana07022 @latifahrmdni ğŸ˜,0.000525208015460521,0.00018617924069985747,0.9992885589599609,negative
Duuhhh pengenn....,0.004472652450203896,0.00016932931612245739,0.9953580498695374,negative
gass kesana gratis foto sm yg masakğŸ˜,0.9979448914527893,0.001335913548246026,0.0007191975018940866,positive
"Lagii dan lagii Adidas sale 70% beb, gasskeunnğŸ’ƒğŸ»",0.596981406211853,0.1832275539636612,0.21979102492332458,positive
Pengen Iki @bangkitpriyo_utomo,0.0018363591516390443,0.9924235343933105,0.005740043241530657,neutral
Yg punya LG ada panenan apa Iki min?soale neg pas jambune berbuah sek beli pada dikasih..matoa Yo enek..kapan kae Aq malah dibawai pulang panenan kangkung hidroponik ğŸ˜,0.06503899395465851,0.003040092997252941,0.9319209456443787,negative
"Nagihi,salad nya memang andalan ,tapi menu yg lain ga kalah mantap ğŸ‘Œ",0.9994663596153259,0.00022362239542417228,0.00030999380396679044,positive
Wah ketok enak mantab,0.9996943473815918,0.00012711971066892147,0.00017853252938948572,positive
Badalaaah....nilapkeğŸ˜¢,0.0015438450500369072,0.00012407178292050958,0.9983320832252502,negative
Terima kasih sudah makan malam di sebelas rasa ya kak..,0.8311665058135986,0.1649094969034195,0.003923969808965921,positive
besok plg solo hrs kesni pap @indra.wahyudi77,0.0002116320829372853,0.9996469020843506,0.00014147759065963328,neutral
Loh lohh harus e ketemu kita yaağŸ˜‚,0.0016591543098911643,0.0008758387994021177,0.9974650144577026,negative
salad nya seger bgt,0.9995952248573303,7.381758041447029e-05,0.00033099850406870246,positive
jujurr pencinta salad wajib cobain inii,0.9995760321617126,0.00015517446445301175,0.0002688758831936866,positive
mantep bangett tempatnya,0.011087139137089252,0.00019486462406348437,0.9887180328369141,negative
GOKILLLL,0.006452999077737331,0.00026890161097981036,0.9932780861854553,negative
saladnyaa 10/10,0.6962003111839294,0.17507602274417877,0.12872369587421417,positive
tempatnya buat kumpul bareng keluarga rekomend banget siğŸ¤™,0.9998347759246826,6.750795728294179e-05,9.7775919130072e-05,positive
jadi pengen kesini lagi dehğŸ¥²,0.8587528467178345,0.0015014561358839273,0.13974568247795105,positive
paling suka salad nya ğŸ˜­,0.9996823072433472,8.217516733566299e-05,0.00023542829148937017,positive
Baki nya sebelah mana kak?,0.00022286869352683425,0.0002928048197645694,0.9994843006134033,negative
Mantap kakğŸ‘,0.9997780919075012,6.766113801859319e-05,0.0001542359677841887,positive
Duh enak kui salad mas,0.9996743202209473,8.836550841806456e-05,0.0002372434682911262,positive
ğŸ‘ğŸ‘ğŸ‘,0.9993628859519958,0.00010981045488733798,0.0005273420829325914,positive
Seger saladnyağŸ˜,0.9996762275695801,7.132707833079621e-05,0.00025240276590920985,positive
Bolehhh yukkkk,0.9784648418426514,0.012465869076550007,0.009069234132766724,positive
masuk listğŸ˜,0.9996514320373535,0.0001011024069157429,0.0002475536603014916,positive
T4 pasny d mna kak,0.11480361223220825,0.8820570707321167,0.003139344509691,neutral
Sukoharjo anjir udu soloğŸ˜­,0.0887337476015091,0.9107499122619629,0.0005163886235095561,neutral
Minat ra john salad sayur favorite mu hlo ğŸ˜† @silviaseptyaningsih cdak nggonmu sisan mbakii,0.22863565385341644,0.04886931553483009,0.7224950194358826,negative
Dadi pengen runu,0.9030072689056396,0.049369003623723984,0.04762370139360428,positive
Kesukaanku salad kebab endull,0.9995753169059753,0.00010988314897986129,0.00031486927764490247,positive
Ayo ksini @ambangcw @senjaning7869,0.0025288446340709925,0.6118482947349548,0.38562291860580444,neutral
Mulai buka jam brapa?,0.0002494295476935804,0.0011293408460915089,0.9986212253570557,negative
Pas ya Dmn njih,0.9830438494682312,0.011959917843341827,0.004996199160814285,positive
Baki????? Lahhhh gimana aku gak tahu ada tempat makan sehat ini? Deket rumah padahal,0.00028281431877985597,6.2210310716182e-05,0.99965500831604,negative
"pas neng seruni, kayane seru di gofood @andi_hermawan_89 @silvia_kusumaningrum89",0.004047788213938475,0.9957643747329712,0.0001877492613857612,neutral
Salam dr solo.. deket rumah aku itu ğŸ˜,0.39238694310188293,0.6042874455451965,0.003325643250718713,neutral
Sini yukkk @andi_jaff,0.00014650975936092436,0.999277651309967,0.0005758957122452557,neutral
"Di Solo??? Solo Sama Sukoharjo beda bosss, Solo itu Kota, Sukoharjo Kabupaten.",0.007791915908455849,0.1343710869550705,0.8578370213508606,negative
Dmn nihhh,0.9774775505065918,0.0008899053209461272,0.0216324832290411,positive
Gass bos @theodoric.setiawan,0.002090809401124716,0.9766581654548645,0.021251069381833076,neutral
Baki kab Sukoharjo...mo kearah Daleman,0.0002586418704595417,0.9342765212059021,0.06546487659215927,neutral
Hydroponics itu organic ya ?ğŸ˜‚,0.0012002919102087617,0.0005524020525626838,0.9982473850250244,negative
Badabest ini saladnya.... Menunya baanyak & tempatnya nyaman. Pokoke wajib disatroninğŸ‘ŒğŸ»ğŸ‘ŒğŸ»ğŸ‘ŒğŸ» #bisa belajar berkebun juga sama ownernyağŸ¤—,0.9997912049293518,6.5008774981834e-05,0.000143800163641572,positive
"Minta tolong spill harganya maszzzeeehhh, biar bisa menyesuaikan sangune hehe",0.003992462996393442,0.9081787467002869,0.0878288671374321,neutral
Kemeruh,0.9937925934791565,0.0003468981012701988,0.005860575474798679,positive
Hm kapan kesitu y,0.0008669683593325317,0.0020751692354679108,0.9970579147338867,negative
"Baki min,,, Dudu soloğŸ˜‚",0.0005982687580399215,0.0007559576188214123,0.9986458420753479,negative
Gass,0.9941348433494568,0.0007452342542819679,0.005119942128658295,positive
Gasss @hendriagung96,0.5085521340370178,0.45011118054389954,0.04133671522140503,positive
"Pernah kesini, dibonusin ownernya suruh ambil kangkung sepuasnya ğŸ˜‚",0.9822252988815308,0.01412940863519907,0.0036452491767704487,positive
Mantul saladnya plus minumanny lingzi,0.9973207116127014,0.002180123468860984,0.0004992703325115144,positive
Joss.. kapan2 di coba,0.40429332852363586,0.003516717813909054,0.5921899676322937,negative
Nyoba mbk @asyfadianna29 ğŸ˜…,0.15472917258739471,0.8438454866409302,0.001425361493602395,neutral
enak mas aku tau rono Karo ponakanku,0.5752914547920227,0.010041904635727406,0.41466668248176575,positive
"MantapğŸ‘, harus diagendakan kalau yang sehatÂ²seperti ini.",0.9968804121017456,0.0010407408699393272,0.002078847261145711,positive
Ayo pecinta salad kita makan kesini @pabrianalarasati @kiranasekha,0.9936151504516602,0.005826229695230722,0.0005585698527283967,positive
LOKASI DIMANA MIN,0.6864119172096252,0.020257659256458282,0.2933304011821747,positive
Lokasi tepat nya dmn ya?,0.9957083463668823,0.0005575622199103236,0.0037341341376304626,positive
Sorry organik sama hidroponik itu beda ya.,0.006806434132158756,0.005357579793781042,0.9878359436988831,negative
Salad hidroponik lebih tepatnya ğŸ˜,0.4288797676563263,0.2703927755355835,0.3007274270057678,positive
Ayo nyobain @dhimasyogantara89,0.0014349175617098808,0.9980713725090027,0.0004937290214002132,neutral
Bakinya sblh mana.. Rmhku jg baki tp ga tau,0.0013783685863018036,0.0033674631267786026,0.9952541589736938,negative
Mantap banget rasanyağŸ‘ğŸ‘,0.9997581839561462,5.598035204457119e-05,0.0001858143077697605,positive
udah pernah kesini sir? @iankrishnanda,0.0008549469639547169,0.8124052882194519,0.1867397278547287,neutral
"Tempatnya ngumpet, tapi homey. Ga berasa lagi makan di resto, kek makan sama keluarga di rumah wkwkğŸ˜‚",0.9936619997024536,0.0007010051631368697,0.005636921152472496,positive
Mbak @noeroeldjariyah ayo kesiniğŸ˜ğŸ˜ğŸ˜,0.9996034502983093,0.0001655862433835864,0.00023089017486199737,positive
Ayo deket nih @akuikuika @_ranrania,0.011880975216627121,0.9874858260154724,0.0006331542390398681,neutral
itu sukoharjo,0.06728330999612808,0.9317700266838074,0.0009466657065786421,neutral
Ga lagi dah.. nunggu makanannya lama buanget,0.0006075898418202996,9.869377390714362e-05,0.9992936849594116,negative
Mengharumkan nama baki,0.004309863783419132,0.9925060868263245,0.0031840589363127947,neutral
Lambungku perih rasanya kecuuutttt ğŸ˜®,0.0004104908148292452,8.362228982150555e-05,0.999505877494812,negative
ğŸ‘Es duren memang joss...,0.9983720183372498,0.000460634269984439,0.001167381415143609,positive
Enak bgt pen coba ğŸ¤¤,0.005218178499490023,0.00018373392231296748,0.9945980310440063,negative
Ini di baki daerah saya min..ğŸ‘ğŸ‘ğŸ‘..ndelik tp ngga ngecewain kan min..?ğŸ˜,0.8950262069702148,0.008886023424565792,0.096087746322155,positive
Iki ngendi panggone mas ? ğŸ˜ @anang8874,0.00032017301418818533,0.9994097948074341,0.00027010682970285416,neutral
La omah q baki tapi aq ga ruh i,0.0003966570075135678,0.0002474802313372493,0.9993558526039124,negative
Dirimu gawe ngene po ra josd mbak.. @devi_rosita_isnien_,0.0002620569139253348,0.9932303428649902,0.006507622543722391,neutral
hidroponik kok organik #heran.,0.0994822084903717,0.001459272112697363,0.8990585207939148,negative
Langganan mu... @merry_nugrho,0.0005419258959591389,0.9986334443092346,0.0008246374200098217,neutral
Dimana letaknya? Buka jam brp?,0.002118166768923402,0.37050700187683105,0.6273748874664307,negative
Pingin ke siniğŸ˜,0.9975593090057373,0.00015820880071260035,0.0022825170308351517,positive
Baki sukoharjo,0.000531173252966255,0.00024232262512668967,0.999226450920105,negative
Baru tahu baki tu ternyata masuk solo,0.006103959400206804,0.012684709392488003,0.9812113046646118,negative
Lokasi pas nya berarti di kudu ya? Sama baldes mananya ya? Saya di kwarasan,0.01081231702119112,0.23834696412086487,0.7508407235145569,negative
lehh cedak omahku masak rangetiğŸ˜¢,0.008815928362309933,0.8923646807670593,0.09881945699453354,neutral
