Comment,Positive,Neutral,Negative,Sentiment
Recommended bgtğŸ‘ğŸ‘ğŸ‘udh sering ketemu sm yg punya resto,0.9991500377655029,0.0003629774146247655,0.0004870886914432049,positive
Rene Yo mi @unun_abriel,0.0011083190329372883,0.8524063229560852,0.14648541808128357,neutral
Baru aja ak kesini recommended sekali mantap,0.9996750354766846,6.371492781909183e-05,0.00026122297276742756,positive
Solonya dimn to,0.0006129145622253418,0.999195396900177,0.00019167039135936648,neutral
Info lokai min,0.0014191556256264448,0.9978801012039185,0.0007008168613538146,neutral
Bisa QRIS ga ya disini,0.002404458587989211,0.6944327354431152,0.3031628429889679,neutral
Nemu pas ra oleh maem ğŸ˜¢ @nurcahyoadetya,0.00015159847680479288,0.999294638633728,0.0005536408862099051,neutral
Nama tempatnta apa ya .. maaf ga nemu di reel.. apa terlewat ya ?,0.0002608374343253672,0.9970331192016602,0.002706044353544712,neutral
Mbakine ngendi mas,0.03284459188580513,0.0033502639271318913,0.9638051390647888,negative
Great place ğŸ”¥,0.9888705015182495,0.004320310428738594,0.006809252314269543,positive
Lokasinya dimana kasih alamatnya,0.6774348020553589,0.3204660713672638,0.002099111443385482,positive
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
Mak @naluria_ika mana ni dr tempet mu,0.000688199361320585,0.9909349083900452,0.008376840502023697,neutral
baki sukoharjo mas bukan solo,0.000570652075111866,0.464436799287796,0.534992516040802,negative
cocok @mirzananda_ perlu d coba?,0.8102791905403137,0.16582272946834564,0.023898165673017502,positive
Mahal,0.0024943887256085873,0.00011734499275917187,0.9973883032798767,negative
"Sdh pernah nyoba.. Rasanya Pas dilidah.. Ada saran.. Snack camilannya pakai yg kukus/ rebus Doong.. Misal ğŸ¥œ Rebus, Edamame kukus dll.. Trimakasih.. Semoga semakin Sukses..",0.9992979764938354,0.0004370987298898399,0.0002648963127285242,positive
Mana nih kak @ichaarrrrgg,0.005687941797077656,0.0003618375048972666,0.9939502477645874,negative
Dimana cepet bgt baki sebelah mana,0.00524108624085784,0.004316392354667187,0.9904424548149109,negative
Kok koyo mas al tah? @abcdhunu,0.0001482094667153433,0.00014248966181185097,0.9997093081474304,negative
Enak ta,0.0014833619352430105,0.00012677465565502644,0.9983898401260376,negative
"salad nya yg bikin menggiur ini, cakep juga warna nya",0.9984797835350037,0.0006190570420585573,0.0009011324727907777,positive
cikkkkkkkkk @oyiieent,0.8545833230018616,0.002793879946693778,0.14262278378009796,positive
nyoba Iki ğŸ¤¤ @wulan.eko.35,0.006964534986764193,0.989250898361206,0.0037845212500542402,neutral
"gaezz @eliz.varo @anggitafilans mosok enek ngeneki neng baki,,suk gaazz yoh",0.0002442787226755172,0.0001914909662446007,0.9995642304420471,negative
Dari rumah cuman 7 menit wkwkw,0.0016853089910000563,0.011163603514432907,0.9871511459350586,negative
Cedak kost ku ternyatağŸ˜®lg ngerti,0.9980337023735046,0.00015643385995645076,0.0018098606960847974,positive
Mantap ini,0.9997348189353943,5.4091113270260394e-05,0.00021110984380356967,positive
"Kudu, Baki, Sukoharjo. Bukan Solo Min ğŸ™ğŸ»",0.5904950499534607,0.06487832218408585,0.34462663531303406,positive
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
Pgn tp kok ndadak tekan omahmu @elyanrb,0.00012587646779138595,0.0006704360712319613,0.9992037415504456,negative
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
"Salad dressing ga enek, dan yg ga suka mayonaise Bisa ganti minyak wijen, dan Saladnya fresh keseluruhan rasa enak, tempatnya adem kayak dirumah sendiri. ğŸ‘ğŸ‘",0.9997715353965759,9.477396815782413e-05,0.00013373610272537917,positive
Maap ya kak yaaâ€¦ hidroponik bukan organik yaağŸ™ğŸ˜…,0.989573061466217,0.0023575718514621258,0.008069322444498539,positive
"Sedikit ralat,...itu tempatnya masih di Sukoharjo bang,bukan solo",0.003977179992944002,0.14322572946548462,0.8527970314025879,negative
Kie cedhak omahku tp ko mlh reti saka kene ğŸ¤­,0.0009303709957748652,0.7004606127738953,0.2986089885234833,neutral
Sukoharjo ini mah,0.05526958778500557,0.8829257488250732,0.0618046373128891,neutral
Gassskennnn,0.9918023943901062,0.0017330156406387687,0.00646456703543663,positive
Deket rumahku ternyatağŸ˜­ğŸ˜­,0.8674729466438293,0.0012119729071855545,0.13131506741046906,positive
Menu sehat patut dicoba,0.9997877478599548,9.309256711276248e-05,0.00011920161341549829,positive
Ini masuk solo ya ğŸ˜,0.011902401223778725,0.1767117977142334,0.8113858103752136,negative
Hidroponik itu Bukan Organik mase ğŸ¥²,0.9991674423217773,0.0003079111047554761,0.0005246998625807464,positive
eh kakelku sma bukan si?,0.00039259588811546564,7.670620107091963e-05,0.9995306730270386,negative
Hidroponik blm tentu organik ğŸ˜‚,0.03674352169036865,0.7512757182121277,0.21198081970214844,neutral
"Njir solo, sukoharjo itu mah",0.0010949625866487622,0.4423384368419647,0.5565666556358337,negative
Monggo mampir ten @sotojimboeng min.,0.9994757771492004,0.00036444197758100927,0.00015977516886778176,positive
Iya daerah baki . Ayo to kapan . Sabtu aq g bs .mbak ipar q plg solo soale . Bs q minggu siang . Tp g bs nyetir smpe sanağŸ¥¹,0.015333442017436028,0.17794713377952576,0.8067194223403931,negative
bekas pabrik herbal,0.9884254932403564,0.0068001835606992245,0.004774327855557203,positive
Hidroponik kan kimia,0.8148324489593506,0.014775400049984455,0.17039212584495544,positive
"Sak RT Karo aku ğŸ˜¬, @sebelasrasa",0.0002585583715699613,0.9969978332519531,0.002743721241131425,neutral
Yank kesini @_itsmee.v,0.09766026586294174,0.45549944043159485,0.4468403458595276,neutral
"Mana si, deket rumah bgt? @ahmad_tri.w",0.36603161692619324,0.24641039967536926,0.3875580132007599,negative
Cedak ikih.. ğŸ˜ğŸ˜ğŸ˜,0.9992745518684387,9.669111750554293e-05,0.0006287411670200527,positive
Eunak dan mantab,0.9994922876358032,0.00020296980801504105,0.00030479198903776705,positive
"Pernah kesini, kebetulan ga jauh dari rumah, seperti pulang kerumah saudara trs diajak makan, nyaman banget ğŸ¤—",0.9996223449707031,0.00015314514166675508,0.00022448235540650785,positive
"Sukoharjo yaaa,bukan soloğŸ˜…",0.22198884189128876,0.6390424370765686,0.13896875083446503,neutral
"Emang recommended, apa lagi minumannya juaraa",0.9993245601654053,0.00022917910246178508,0.00044628625619225204,positive
ğŸ˜,0.9993459582328796,0.00010328478674637154,0.0005507358582690358,positive
Enak salad nya benar2 segar sayurnya. Aku udah kesana,0.9996618032455444,9.46998770814389e-05,0.00024351193860638887,positive
Masuk gofood ga?,0.15704771876335144,0.23086829483509064,0.6120839715003967,negative
ayooooo @azzizah_n,0.996982991695404,0.0012860990827903152,0.0017308855894953012,positive
Ancer2 lokasinya dunk...,0.9980583786964417,0.0007717477274127305,0.0011699566384777427,positive
Hidroponik bukan organik ygyğŸ˜Š,0.9987035989761353,0.00040342286229133606,0.000892873213160783,positive
"Terimakasih infonya saya pencinta salad ,kalau ke solo nanti sy bisa kesana ğŸ‘ğŸ‘",0.9974328875541687,0.002126244828104973,0.00044095003977417946,positive
Aku suka sayuran @gitaasaa___,0.9996750354766846,0.00014162628212943673,0.00018339113739784807,positive
Namanya apa ya,0.047250162810087204,0.4558207392692566,0.4969291388988495,negative
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
Kudu baki bukan solo tp Sukoharjo,0.00017072143964469433,0.9984473586082458,0.0013819795567542315,neutral
Kenapa jauh ğŸ˜¢,0.0021775809582322836,0.00014509973698295653,0.9976773858070374,negative
"BKN DI SOLO DONG BRATI, ITU MSUK NY SUKOHARJO,,DI RALAT LHO SUARA NYA YA MIN @kulinersolojogja.id",0.0002346835972275585,0.00012400816194713116,0.9996412992477417,negative
"hidroponik bukan organik. tapi gapapa lebih baik makan sayur anorganik tapi sebelumnya harus di cuci dulu, bisa pake garam, cuka apel, jeruk nipis, dll.untuk mengurangi kadar zat kimia dalam sayuran. daripada gak makan sayuran sama sekali.",0.5225916504859924,0.008758003823459148,0.46865028142929077,positive
Sayur organik kok seladanya pakai hidroponik? ...hahaha..... bijimane nih min?,0.0006576894083991647,0.00016857220907695591,0.9991737008094788,negative
sok Minggu po,0.00031947751995176077,9.55046562012285e-05,0.999584972858429,negative
Gasss @ika.dewi.s,0.9911276698112488,0.005398872774094343,0.0034735293593257666,positive
Solo tdk ada,0.9103564620018005,0.006256152410060167,0.08338744938373566,positive
Bukan solo kalau baki bro baki itu masuk Sukoharjo Yo bro,0.000882781227119267,0.29149100184440613,0.7076262831687927,negative
Ntar gini @zinniaorganicfarm,0.0013216898078098893,0.9642377495765686,0.03444063663482666,neutral
Kancaku wes kesana B aja,0.0004479364142753184,8.971262286650017e-05,0.9994623064994812,negative
Sy n tmnÂ² sering order saladnya. Seladanya beda lbh enak freshhh. Yukkk cobain,0.9996464252471924,0.0001090015794034116,0.000244566414039582,positive
Di Solo ğŸ˜‚,0.9987248778343201,0.0005038624512962997,0.0007712378283031285,positive
Nama warung n alamat detail dong pengen nyoba,0.1902339607477188,0.7783071994781494,0.031458839774131775,neutral
Suk goleki iki ma @prasetia.rini,0.00044337016879580915,0.9993784427642822,0.00017815420869737864,neutral
the real hidden gem TT,0.07362300157546997,0.9225853085517883,0.0037916426081210375,neutral
Lokasi@,0.9994986057281494,0.00013032623974140733,0.0003710174933075905,positive
Lokasi mana,0.9987859129905701,0.00013744508032687008,0.0010766613995656371,positive
Baki Sukoharjo kah? Pingin coba. @syhra_1511 @ana_moti,0.0010457567404955626,0.0005997769185341895,0.9983545541763306,negative
Tempatnya namanya apa ?,0.9360119104385376,0.011668696999549866,0.05231936648488045,positive
Baki kan sukoharjo bkn solo,0.00014085044676903635,0.0002335192111786455,0.999625563621521,negative
Ini bukanya cuma sore aja ya min? Pagi siang ga buka berarti ?,0.00022895258734934032,0.0014171348884701729,0.9983539581298828,negative
ğŸ‘,0.9993322491645813,0.00010405193461338058,0.0005636900314129889,positive
Dilihat saja sudah pasti enak bgt sauce nya. ğŸ™‚,0.9995563626289368,0.00011899913079105318,0.0003246258420404047,positive
Lokasinya pas nya d mna ya,0.999750554561615,9.712941391626373e-05,0.00015236511535476893,positive
Baki kok solo to mas mas wkwk,0.06348982453346252,0.035966694355010986,0.9005435109138489,negative
Mbok aku jak Rene Mel.... ğŸ˜‚@putrinurkomalasr,0.00031573150772601366,0.00022860926401335746,0.9994556307792664,negative
Tetep tim TFPğŸ˜¢,0.0004422104393597692,0.0001654365478316322,0.9993923902511597,negative
Kok pengen yo mas @fourinitisastro,0.0023554032668471336,0.0036240098997950554,0.9940205216407776,negative
Lah cedak kos @nurmuh11,0.0011746925301849842,0.6300591230392456,0.3687661588191986,neutral
Sdh mencoba.....salad nya mantap ğŸ‘,0.9996641874313354,0.00010555968765402213,0.00023022430832497776,positive
InsyaaAllah klo berkunjung ke Solo bisa mampir....demen bgt sm saladğŸ”¥ğŸ”¥ğŸ”¥â¤ï¸,0.9993234872817993,0.00041445280658081174,0.0002620706509333104,positive
"Plis maap bukannya julid, tp klo hidroponik itu kimia anorganik ya, bukan organik. Jauh bgt",0.00027633184799924493,0.00017126821330748498,0.9995524287223816,negative
Baki nya mna tah ini kk,0.0005334060988388956,0.00029239783179946244,0.999174177646637,negative
Deket rumahku ini punya pakde parjimo..ğŸ˜¬,0.00040760438423603773,0.9981766939163208,0.001415720907971263,neutral
Daerah mn itu kak,0.007820457220077515,0.9761914014816284,0.015988092869520187,neutral
di mana ini,0.00019646264263428748,0.00020233304530847818,0.9996011853218079,negative
Nyobain yuk @shokibmuhtarom,0.02370917983353138,0.7257753014564514,0.25051552057266235,neutral
Ngendiii iki,0.11167404800653458,0.0021219903137534857,0.886203944683075,negative
Ayo kesini @tita_srianti,0.11550965160131454,0.8801419138908386,0.00434848153963685,neutral
Lha ini deket rmhmu om @yoema79 @samuel.julianto,0.17651748657226562,0.8079854846000671,0.01549697294831276,neutral
Gmap : Sebelas rasa ğŸ˜ğŸ˜ğŸ”¥ğŸ”¥deket,0.9116016030311584,0.08356469869613647,0.00483372388407588,positive
"ğŸ˜­hidroponik bukan organik mas,",0.9915277361869812,0.002551410114392638,0.005920868832617998,positive
ajakin aku kesini makkk @kikikukekok,0.0027874812949448824,0.0032915878109633923,0.9939209222793579,negative
Kapan2 nyoba pizz @rizqi_cepliz @endrasndut menu sehat kyake,0.9125611782073975,0.08632028102874756,0.0011185096809640527,positive
ğŸ˜ğŸ˜ğŸ˜,0.9995299577713013,9.463096648687497e-05,0.00037542954669333994,positive
Kuuy kesini yah @irfanhadiyanto_,0.0004999396041966975,0.9991235136985779,0.0003766637819353491,neutral
Ya tapi mayo nya akeh gitu ga bahaya ta,0.0010954114841297269,0.0002040551189566031,0.9987004995346069,negative
"Loh, deket rumah, dimana min tepatnya?",0.301667720079422,0.028608012944459915,0.6697242259979248,negative
Namanya apa kak?,0.02849353663623333,0.1187383309006691,0.852768063545227,negative
Daerah Solo Baru kah ?,0.004448234103620052,0.0011271738912910223,0.99442458152771,negative
Sesuai sama tagline nya Saladnya Jagoan beneran....suasana bener2 homy kayak rumah sendiri..banyak promo juga nih..rekomendasi bgt...solo baru sekitar silakan merapat...,0.999798595905304,6.254800973692909e-05,0.0001389036187902093,positive
bebeknya ğŸ‘Œ,0.0023535240907222033,0.00014129813644103706,0.997505247592926,negative
"Udah langganan saladnya emng enak, minuman lingzhi juga unik, hampir gada di tempat lain",0.9996401071548462,0.00013350305380299687,0.00022640738461632282,positive
Dijamin sehat dan segar,0.9997662901878357,7.36213187337853e-05,0.00016003497876226902,positive
Hidroponik koq organik...darimana organiknya,0.9718219637870789,0.0008048737654462457,0.027373120188713074,positive
Unggg @uung__,0.0011887855362147093,0.0003838131087832153,0.9984273910522461,negative
Deket rmh tapi baru taauuuğŸ˜¢,0.006803053431212902,0.00786325242370367,0.9853336811065674,negative
unik nih mb bisa jd rekomen besok ke solo @eyinandersson,0.01665804162621498,0.9830045700073242,0.0003373705258127302,neutral
"Rasa sayurnya fresh banget dan ga pait, mungkin karna hidroponik kali ya, suka banget sama salad dressingnyaâ¤ï¸",0.9997625946998596,9.798195969779044e-05,0.00013946245599072427,positive
"Omahku Baki juga, lg ngerti di sini.",0.07235731184482574,0.011415383778512478,0.9162272810935974,negative
Yoh mrene @betamula,0.00028236748767085373,0.9994813799858093,0.00023623080051038414,neutral
Mau nyoba ??,0.9922515749931335,0.0005030588945373893,0.007245357614010572,positive
Nama warung nya apa ya,0.0017730346880853176,0.9973412156105042,0.000885697256308049,neutral
"Serius abis coba kesana,enak poll..sliced bbq chicken salad& bumbu saladnya MANTAB,ayam grnya jg enakk ada bumbu kalasannya (serabut2nya yummy)ğŸ˜",0.9998140931129456,6.997328455327079e-05,0.00011594207171583548,positive
Berapaan,0.004812934901565313,0.00026673503452911973,0.9949203133583069,negative
Ada wa nya gk ya,0.00046709796879440546,0.0009686333942227066,0.9985643029212952,negative
Pak @d.yulianto23,0.0001299585128435865,0.9993463158607483,0.0005236883880570531,neutral
Udah pernah k situ..tp belum coba ğŸ¥—,0.0024227341637015343,0.6054731011390686,0.39210420846939087,neutral
Panggilan kepada saudari @faridatrisna mohon segera merapat...,0.00020731163385789841,0.9996820688247681,0.0001106135532609187,neutral
Lah samping desa pas... Gatau ini dimana ğŸ¤£ğŸ¤£,0.001118433428928256,0.9762568473815918,0.02262474223971367,neutral
ğŸ˜,0.9993459582328796,0.00010328478674637154,0.0005507358582690358,positive
Ayo yus @yusniiiaaa,0.9990826845169067,0.00027570113888941705,0.0006415944080799818,positive
Pengennn @yusi.destiana89,0.00982673466205597,0.4086640477180481,0.5815092325210571,negative
Ownernya jg ramah bgt.. suka ngajak ngobrol pengunjung.. dan kalau pas bapaknya ada bsa konsul kesehatan jg ğŸ˜„,0.9993938207626343,0.0002668584929779172,0.0003392979269847274,positive
yg lagi doyan dolan nang baki ğŸ˜,0.2798771858215332,0.6485813856124878,0.0715414360165596,neutral
Olayooo siap eksekusi,0.015481890179216862,0.0027679994236677885,0.9817501306533813,negative
Buka jam brp ya?,0.0003076813882216811,0.9959084987640381,0.003783733583986759,neutral
Asli enak....seladanya freshâ¤ï¸,0.9997652173042297,9.252975723939016e-05,0.00014231020759325475,positive
Lagi ngerti kudu enek resto,0.0006558253662660718,0.0001557995128678158,0.9991883635520935,negative
deket rumahkuu ğŸ˜,0.9966075420379639,0.0005369886057451367,0.002855439903214574,positive
Cedak omahmu mbak @rya_ulala,0.0009876723634079099,0.00021445966558530927,0.9987978935241699,negative
".
.
.
.
.
#solokenyang #sobatsoken #tiktokindonesia #tiktokindo #solo #surakarta #exploresolo #kulinersolo #kulinerdisolo #lokersolo #foodporn #instafood #foodphotography #foodgasm #foodies #foodgramers",0.9989462494850159,0.0005300295888446271,0.000523705908562988,positive
Salad daerah nusukan-banyuanyar ada gak ya??? Pingin tp itu jauh,0.00022710322809871286,0.00018451426876708865,0.9995884299278259,negative
Markicob @thomas_agus_wijaya,0.02013731375336647,0.012148364447057247,0.967714250087738,negative
Reganr,0.9990648627281189,0.00020151352509856224,0.0007336707785725594,positive
Kpn dparani,0.00023178590345196426,0.999640703201294,0.00012754726049024612,neutral
So yummy...perlu dicoba niih,0.9977060556411743,0.0004868330142926425,0.0018070739461109042,positive
Wah mantep pas kebetulan lagi nyari salad. Makasih,0.9995790123939514,0.00014186842599883676,0.00027907840558327734,positive
Wow..gasskuen ğŸ˜‹ğŸ‡²ğŸ‡¨ğŸ‘,0.9997245669364929,9.028260683408007e-05,0.00018502507009543478,positive
Yuukkk @eny_mamazahra.hamudi,0.19808389246463776,0.6220925450325012,0.1798235923051834,neutral
Kita harus kesini bunda @nieke.ratriana ğŸ˜‚ğŸ˜‚,0.014441539533436298,0.8426046371459961,0.1429537981748581,neutral
Daerah mu Iki @veronnsandra ğŸ˜‚,0.00037713159690611064,0.999523401260376,9.943871555151418e-05,neutral
Ayam kremes mbak jojo tetap dihati,0.9981361627578735,0.0012674975441768765,0.0005963611183688045,positive
Enak iki recomended saladÃ¨,0.9987963438034058,0.00011304834333714098,0.0010906826937571168,positive
Wah Mantap Ini.. Bila Melintas Kami Akan Mampir Sambang Dulur Bakul ğŸ˜ğŸ˜,0.9989566802978516,0.00023437685740645975,0.00080893374979496,positive
Kyo e wuenakk ki mlaku tekan perlu di coba @ardhie_uuzt @kapan_goyang @indahdw186,0.9994516968727112,0.00031108857365325093,0.0002371684677200392,positive
Pie mbak @insanirisqinur ?? Cobain gih.. dkt bgt sm tmpat mu..,0.0007536805933341384,0.00017972842033486813,0.9990666508674622,negative
Cek menu dan harga,0.001279034186154604,0.9984702467918396,0.0002506806922610849,neutral
"Enak, top. Salad dan wedangannya macem macem enak enak. Ayam gepreknya milih yg sambel matah, enak poool. Rice bowl katsu juga enak. Disini nasinya pulen enak, mirip H*kben menurut kami.",0.9997544884681702,9.232541196979582e-05,0.00015316903591156006,positive
"SEBELAS RASA
0819-1402-9191 https://g.co/kgs/skqo5T",0.009339137934148312,0.0034019462764263153,0.9872589707374573,negative
â¤ï¸,0.9990829229354858,0.00021732876484747976,0.0006996740121394396,positive
Kami buka mulai besok ya...tgl 27 April 2023 ğŸ˜,9.75602597463876e-05,0.9976627826690674,0.0022397469729185104,neutral
dekert rumh bgt,0.9973561763763428,0.00035684858448803425,0.0022870274260640144,positive
dekert rumh bgt,0.9973561763763428,0.00035684858448803425,0.0022870274260640144,positive
Terima kasih atas rekomendasinya,0.9933274984359741,0.006084531545639038,0.0005879573291167617,positive
Genah nganggo iphone iki.. Kirimi file e ris,0.0013326880289241672,0.23711076378822327,0.7615565657615662,negative
"Hai ka, salam kenal
Jika berkenan F O L O W
Admin @dhimastriyanto_iwk ya.
Salam sukses slalu",0.007025791797786951,0.9914359450340271,0.0015382657293230295,neutral
anak anak al khoir...keep sholih sholihah...,0.9913913011550903,0.00681108795106411,0.00179757340811193,positive
ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜ğŸ˜,0.9996390342712402,8.504117431584746e-05,0.0002758725604508072,positive
